	larva(3)
mom_y(325)	762
mom_y(326)	762
mom_y(327)	762
mom_y(328)	761
mom_y(329)	761
mom_y(330)	761
mom_y(331)	761
mom_y(332)	761
mom_y(333)	761
mom_y(334)	761
mom_y(335)	761
mom_y(336)	761
mom_y(337)	761
mom_y(338)	761
mom_y(339)	761
mom_y(340)	761
mom_y(341)	761
mom_y(342)	761
mom_y(343)	761
mom_y(344)	760
mom_y(345)	760
mom_y(346)	760
mom_y(347)	760
mom_y(348)	760
mom_y(349)	760
mom_y(350)	759
mom_y(351)	759
mom_y(352)	759
mom_y(353)	759
mom_y(354)	758
mom_y(355)	758
mom_y(356)	758
mom_y(357)	758
mom_y(358)	758
mom_y(359)	759
mom_y(360)	758
mom_y(361)	758
mom_y(362)	759
mom_y(363)	759
mom_y(364)	759
mom_y(365)	759
mom_y(366)	759
mom_y(367)	759
mom_y(368)	759
mom_y(369)	759
mom_y(370)	759
mom_y(371)	759
mom_y(372)	759
mom_y(373)	759
mom_y(374)	759
mom_y(375)	759
mom_y(376)	759
mom_y(377)	759
mom_y(378)	759
mom_y(379)	759
mom_y(380)	759
mom_y(381)	759
mom_y(382)	759
mom_y(383)	759
mom_y(384)	759
mom_y(385)	759
mom_y(386)	759
mom_y(387)	759
mom_y(388)	759
mom_y(389)	759
mom_y(390)	758
mom_y(391)	758
mom_y(392)	758
mom_y(393)	758
mom_y(394)	758
mom_y(395)	758
mom_y(396)	759
mom_y(397)	759
mom_y(398)	759
mom_y(399)	759
mom_y(400)	760
mom_y(401)	760
mom_y(402)	761
mom_y(403)	761
mom_y(404)	761
mom_y(405)	761
mom_y(406)	761
mom_y(407)	761
mom_y(408)	761
mom_y(409)	761
mom_y(410)	760
mom_y(411)	760
mom_y(412)	760
mom_y(413)	760
mom_y(414)	760
mom_y(415)	760
mom_y(416)	759
mom_y(417)	759
mom_y(418)	758
mom_y(419)	758
mom_y(420)	759
mom_y(421)	760
mom_y(422)	760
mom_y(423)	760
mom_y(424)	760
mom_y(425)	760
mom_y(426)	759
mom_y(427)	759
mom_y(428)	759
mom_y(429)	759
mom_y(430)	758
mom_y(431)	758
mom_y(432)	758
mom_y(433)	758
mom_y(434)	758
mom_y(435)	758
mom_y(436)	758
mom_y(437)	758
mom_y(438)	758
mom_y(439)	758
mom_y(440)	758
mom_y(441)	757
mom_y(442)	757
mom_y(443)	757
mom_y(444)	757
mom_y(445)	756
mom_y(446)	757
mom_y(447)	756
mom_y(448)	756
mom_y(449)	757
mom_y(450)	757
mom_y(451)	757
mom_y(452)	757
mom_y(453)	757
mom_y(454)	757
mom_y(455)	757
mom_y(456)	757
mom_y(457)	757
mom_y(458)	757
mom_y(459)	757
mom_y(460)	757
mom_y(461)	757
mom_y(462)	757
mom_y(463)	757
mom_y(464)	757
mom_y(465)	757
mom_y(466)	757
mom_y(467)	757
mom_y(468)	757
mom_y(469)	757
mom_y(470)	758
mom_y(471)	758
mom_y(472)	758
mom_y(473)	759
mom_y(474)	759
mom_y(475)	759
mom_y(476)	759
mom_y(477)	759
mom_y(478)	759
mom_y(479)	759
mom_y(480)	759
mom_y(481)	760
mom_y(482)	759
mom_y(483)	759
mom_y(484)	759
mom_y(485)	759
mom_y(486)	759
mom_y(487)	759
mom_y(488)	759
mom_y(489)	759
mom_y(490)	759
mom_y(491)	759
mom_y(492)	759
mom_y(493)	759
mom_y(494)	759
mom_y(495)	759
mom_y(496)	759
mom_y(497)	759
mom_y(498)	759
mom_y(499)	759
mom_y(500)	759
mom_y(501)	759
mom_y(502)	759
mom_y(503)	759
mom_y(504)	758
mom_y(505)	757
mom_y(506)	757
mom_y(507)	757
mom_y(508)	757
mom_y(509)	757
mom_y(510)	757
mom_y(511)	756
mom_y(512)	756
mom_y(513)	756
mom_y(514)	756
mom_y(515)	756
mom_y(516)	755
mom_y(517)	755
mom_y(518)	755
mom_y(519)	755
mom_y(520)	755
mom_y(521)	754
mom_y(522)	754
mom_y(523)	754
mom_y(524)	754
mom_y(525)	753
mom_y(526)	753
mom_y(527)	752
mom_y(528)	752
mom_y(529)	752
mom_y(530)	752
mom_y(531)	753
mom_y(532)	753
mom_y(533)	753
mom_y(534)	753
mom_y(535)	753
mom_y(536)	753
mom_y(537)	753
mom_y(538)	753
mom_y(539)	753
mom_y(540)	753
mom_y(541)	753
mom_y(542)	753
mom_y(543)	753
mom_y(544)	753
mom_y(545)	754
mom_y(546)	753
mom_y(547)	753
mom_y(548)	753
mom_y(549)	753
mom_y(550)	753
mom_y(551)	753
mom_y(552)	753
mom_y(553)	753
mom_y(554)	753
mom_y(555)	753
mom_y(556)	753
mom_y(557)	753
mom_y(558)	753
mom_y(559)	753
mom_y(560)	753
mom_y(561)	753
mom_y(562)	753
mom_y(563)	753
mom_y(564)	753
mom_y(565)	752
mom_y(566)	752
mom_y(567)	752
mom_y(568)	752
mom_y(569)	752
mom_y(570)	752
mom_y(571)	752
mom_y(572)	752
mom_y(573)	751
mom_y(574)	751
mom_y(575)	751
mom_y(576)	751
mom_y(577)	751
mom_y(578)	752
mom_y(579)	752
mom_y(580)	752
mom_y(581)	752
mom_y(582)	752
mom_y(583)	752
mom_y(584)	751
mom_y(585)	751
mom_y(586)	750
mom_y(587)	750
mom_y(588)	750
mom_y(589)	750
mom_y(590)	749
mom_y(591)	749
mom_y(592)	748
mom_y(593)	748
mom_y(594)	748
mom_y(595)	749
mom_y(596)	749
mom_y(597)	749
mom_y(598)	750
mom_y(599)	750
mom_y(600)	750
mom_y(601)	750
mom_y(602)	750
mom_y(603)	749
mom_y(604)	749
mom_y(605)	749
mom_y(606)	749
mom_y(607)	748
mom_y(608)	748
mom_y(609)	748
mom_y(610)	748
mom_y(611)	748
mom_y(612)	748
mom_y(613)	748
mom_y(614)	748
mom_y(615)	747
mom_y(616)	747
mom_y(617)	747
mom_y(618)	747
mom_y(619)	748
mom_y(620)	748
mom_y(621)	748
mom_y(622)	748
mom_y(623)	748
mom_y(624)	748
mom_y(625)	747
mom_y(626)	747
mom_y(627)	746
mom_y(628)	746
mom_y(629)	746
mom_y(630)	745
mom_y(631)	744
mom_y(632)	743
mom_y(633)	743
mom_y(634)	742
mom_y(635)	742
mom_y(636)	742
mom_y(637)	742
mom_y(638)	742
mom_y(639)	741
mom_y(640)	741
mom_y(641)	742
mom_y(642)	742
mom_y(643)	742
mom_y(644)	742
mom_y(645)	742
mom_y(646)	741
mom_y(647)	742
mom_y(648)	742
mom_y(649)	742
mom_y(650)	741
mom_y(651)	740
mom_y(652)	739
mom_y(653)	739
mom_y(654)	737
mom_y(655)	737
mom_y(656)	737
mom_y(657)	736
mom_y(658)	736
mom_y(659)	736
mom_y(660)	736
mom_y(661)	737
mom_y(662)	736
mom_y(663)	736
mom_y(664)	736
mom_y(665)	736
mom_y(666)	735
mom_y(667)	735
mom_y(668)	736
mom_y(669)	736
mom_y(670)	736
mom_y(671)	735
mom_y(672)	736
mom_y(673)	736
mom_y(674)	735
mom_y(675)	733
mom_y(676)	733
mom_y(677)	732
mom_y(678)	732
mom_y(679)	731
mom_y(680)	731
mom_y(681)	732
mom_y(682)	732
mom_y(683)	732
mom_y(684)	733
mom_y(685)	733
mom_y(686)	733
mom_y(687)	734
mom_y(688)	734
mom_y(689)	734
mom_y(690)	734
mom_y(691)	734
mom_y(692)	734
mom_y(693)	735
mom_y(694)	735
mom_y(695)	734
mom_y(696)	735
mom_y(697)	736
mom_y(698)	736
mom_y(699)	736
mom_y(700)	737
mom_y(701)	737
mom_y(702)	737
mom_y(703)	737
mom_y(704)	735
mom_y(705)	734
mom_y(706)	734
mom_y(707)	734
mom_y(708)	733
mom_y(709)	733
mom_y(710)	732
mom_y(711)	732
mom_y(712)	731
mom_y(713)	730
mom_y(714)	729
mom_y(715)	730
mom_y(716)	729
mom_y(717)	729
mom_y(718)	730
mom_y(719)	729
mom_y(720)	729
mom_y(721)	728
mom_y(722)	725
mom_y(723)	725
mom_y(724)	725
mom_y(725)	725
mom_y(726)	724
mom_y(727)	724
mom_y(728)	725
mom_y(729)	726
mom_y(730)	724
mom_y(731)	722
mom_y(732)	721
mom_y(733)	720
mom_y(734)	720
mom_y(735)	720
mom_y(736)	719
mom_y(737)	718
mom_y(738)	717
mom_y(739)	717
mom_y(740)	717
mom_y(741)	717
mom_y(742)	718
mom_y(743)	718
mom_y(744)	716
mom_y(745)	713
mom_y(746)	713
mom_y(747)	712
mom_y(748)	711
mom_y(749)	711
mom_y(750)	711
mom_y(751)	711
mom_y(752)	711
mom_y(753)	710
mom_y(754)	710
mom_y(755)	710
mom_y(756)	709
mom_y(757)	708
mom_y(758)	708
mom_y(759)	709
mom_y(760)	709
mom_y(761)	708
mom_y(762)	707
mom_y(763)	705
mom_y(764)	704
mom_y(765)	703
mom_y(766)	703
mom_y(767)	703
mom_y(768)	703
mom_y(769)	702
mom_y(770)	703
mom_y(771)	702
mom_y(772)	702
mom_y(773)	703
mom_y(774)	702
mom_y(775)	702
mom_y(776)	702
mom_y(777)	700
mom_y(778)	699
mom_y(779)	700
mom_y(780)	701
mom_y(781)	700
mom_y(782)	699
mom_y(783)	696
mom_y(784)	696
mom_y(785)	696
mom_y(786)	695
mom_y(787)	695
mom_y(788)	696
mom_y(789)	695
mom_y(790)	695
mom_y(791)	695
mom_y(792)	695
mom_y(793)	693
mom_y(794)	693
mom_y(795)	693
mom_y(796)	692
mom_y(797)	692
mom_y(798)	692
mom_y(799)	691
mom_y(800)	691
mom_y(801)	691
mom_y(802)	691
mom_y(803)	691
mom_y(804)	691
mom_y(805)	691
mom_y(806)	691
mom_y(807)	691
mom_y(808)	692
mom_y(809)	693
mom_y(810)	694
mom_y(811)	696
mom_y(812)	697
mom_y(813)	700
mom_y(814)	701
mom_y(815)	702
mom_y(816)	703
mom_y(817)	704
mom_y(818)	705
mom_y(819)	706
mom_y(820)	707
mom_y(821)	707
mom_y(822)	707
mom_y(823)	707
mom_y(824)	707
mom_y(825)	706
mom_y(826)	704
mom_y(827)	703
mom_y(828)	702
mom_y(829)	702
mom_y(830)	701
mom_y(831)	701
mom_y(832)	700
mom_y(833)	700
mom_y(834)	700
mom_y(835)	701
mom_y(836)	701
mom_y(837)	701
mom_y(838)	701
mom_y(839)	702
mom_y(840)	702
mom_y(841)	702
mom_y(842)	702
mom_y(843)	702
mom_y(844)	703
mom_y(845)	703
mom_y(846)	703
mom_y(847)	704
mom_y(848)	704
mom_y(849)	704
mom_y(850)	704
mom_y(851)	704
mom_y(852)	704
mom_y(853)	704
mom_y(854)	704
mom_y(855)	704
mom_y(856)	704
mom_y(857)	703
mom_y(858)	702
mom_y(859)	701
mom_y(860)	700
mom_y(861)	699
mom_y(862)	699
mom_y(863)	698
mom_y(864)	698
mom_y(865)	698
mom_y(866)	697
mom_y(867)	697
mom_y(868)	696
mom_y(869)	695
mom_y(870)	694
mom_y(871)	693
mom_y(872)	694
mom_y(873)	693
mom_y(874)	693
mom_y(875)	692
mom_y(876)	692
mom_y(877)	692
mom_y(878)	692
mom_y(879)	692
mom_y(880)	691
mom_y(881)	690
mom_y(882)	690
mom_y(883)	691
mom_y(884)	691
mom_y(885)	691
mom_y(886)	690
mom_y(887)	689
mom_y(888)	688
mom_y(889)	688
mom_y(890)	687
mom_y(891)	687
mom_y(892)	687
mom_y(893)	687
mom_y(894)	686
mom_y(895)	686
mom_y(896)	686
mom_y(897)	686
mom_y(898)	686
mom_y(899)	685
mom_y(900)	684
mom_y(901)	683
mom_y(902)	681
mom_y(903)	682
mom_y(904)	684
mom_y(905)	684
mom_y(906)	683
mom_y(907)	682
mom_y(908)	682
mom_y(909)	682
mom_y(910)	681
mom_y(911)	681
mom_y(912)	681
mom_y(913)	680
mom_y(914)	680
mom_y(915)	680
mom_y(916)	680
mom_y(917)	679
mom_y(918)	678
mom_y(919)	679
mom_y(920)	681
mom_y(921)	682
mom_y(922)	683
mom_y(923)	683
mom_y(924)	685
mom_y(925)	685
mom_y(926)	686
mom_y(927)	685
mom_y(928)	685
mom_y(929)	686
mom_y(930)	685
mom_y(931)	685
mom_y(932)	685
mom_y(933)	686
mom_y(934)	686
mom_y(935)	686
mom_y(936)	687
mom_y(937)	688
mom_y(938)	688
mom_y(939)	688
mom_y(940)	685
mom_y(941)	683
mom_y(942)	683
mom_y(943)	683
mom_y(944)	683
mom_y(945)	684
mom_y(946)	685
mom_y(947)	687
mom_y(948)	689
mom_y(949)	692
mom_y(950)	693
mom_y(951)	694
mom_y(952)	696
mom_y(953)	697
mom_y(954)	697
mom_y(955)	698
mom_y(956)	699
mom_y(957)	699
mom_y(958)	699
mom_y(959)	700
mom_y(960)	700
mom_y(961)	701
mom_y(962)	703
mom_y(963)	703
mom_y(964)	704
mom_y(965)	705
mom_y(966)	706
mom_y(967)	706
mom_y(968)	707
mom_y(969)	708
mom_y(970)	708
mom_y(971)	708
mom_y(972)	708
mom_y(973)	708
mom_y(974)	708
mom_y(975)	710
mom_y(976)	710
mom_y(977)	710
mom_y(978)	710
mom_y(979)	710
mom_y(980)	710
mom_y(981)	710
mom_y(982)	710
mom_y(983)	710
mom_y(984)	710
mom_y(985)	711
mom_y(986)	710
mom_y(987)	710
mom_y(988)	711
mom_y(989)	711
mom_y(990)	711
mom_y(991)	711
mom_y(992)	712
mom_y(993)	711
mom_y(994)	711
mom_y(995)	711
mom_y(996)	711
mom_y(997)	711
mom_y(998)	711
mom_y(999)	711
mom_y(1000)	711
mom_y(1001)	710
mom_y(1002)	710
mom_y(1003)	710
mom_y(1004)	710
mom_y(1005)	710
mom_y(1006)	710
mom_y(1007)	710
mom_y(1008)	710
mom_y(1009)	711
mom_y(1010)	710
mom_y(1011)	709
mom_y(1012)	709
mom_y(1013)	709
mom_y(1014)	710
mom_y(1015)	710
mom_y(1016)	710
mom_y(1017)	710
mom_y(1018)	710
mom_y(1019)	710
mom_y(1020)	710
mom_y(1021)	711
mom_y(1022)	711
mom_y(1023)	711
mom_y(1024)	710
mom_y(1025)	709
mom_y(1026)	709
mom_y(1027)	709
mom_y(1028)	709
mom_y(1029)	710
mom_y(1030)	710
mom_y(1031)	710
mom_y(1032)	711
mom_y(1033)	711
mom_y(1034)	711
mom_y(1035)	712
mom_y(1036)	711
mom_y(1037)	711
mom_y(1038)	712
mom_y(1039)	712
mom_y(1040)	712
mom_y(1041)	712
mom_y(1042)	712
mom_y(1043)	712
mom_y(1044)	712
mom_y(1045)	712
mom_y(1046)	713
mom_y(1047)	713
mom_y(1048)	712
mom_y(1049)	713
mom_y(1050)	713
mom_y(1051)	713
mom_y(1052)	713
mom_y(1053)	713
mom_y(1054)	713
mom_y(1055)	714
mom_y(1056)	715
mom_y(1057)	714
mom_y(1058)	714
mom_y(1059)	715
mom_y(1060)	715
mom_y(1061)	715
mom_y(1062)	715
mom_y(1063)	715
mom_y(1064)	715
mom_dst(0)	0
mom_dst(1)	1
mom_dst(2)	2
mom_dst(3)	0
mom_dst(4)	1,41421
mom_dst(5)	2,23607
mom_dst(6)	1,41421
mom_dst(7)	1
mom_dst(8)	2
mom_dst(9)	2,23607
mom_dst(10)	2,23607
mom_dst(11)	1,41421
mom_dst(12)	2
mom_dst(13)	1,41421
mom_dst(14)	0
mom_dst(15)	2
mom_dst(16)	2
mom_dst(17)	1
mom_dst(18)	5,38516
mom_dst(19)	2,82843
mom_dst(20)	5,09902
mom_dst(21)	1
mom_dst(22)	0
mom_dst(23)	0
mom_dst(24)	1
mom_dst(25)	0
mom_dst(26)	0
mom_dst(27)	2,23607
mom_dst(28)	1
mom_dst(29)	1,41421
mom_dst(30)	5
mom_dst(31)	1,41421
mom_dst(32)	0
mom_dst(33)	1,41421
mom_dst(34)	1
mom_dst(35)	1,41421
mom_dst(36)	1,41421
mom_dst(37)	2
mom_dst(38)	1
mom_dst(39)	1
mom_dst(40)	7,07107
mom_dst(41)	1,41421
mom_dst(42)	2
mom_dst(43)	1
mom_dst(44)	0
mom_dst(45)	2,23607
mom_dst(46)	0
mom_dst(47)	2
mom_dst(48)	0
mom_dst(49)	1,41421
mom_dst(50)	1
mom_dst(51)	1,41421
mom_dst(52)	1
mom_dst(53)	1
mom_dst(54)	1,41421
mom_dst(55)	1,41421
mom_dst(56)	1,41421
mom_dst(57)	2
mom_dst(58)	1
mom_dst(59)	1,41421
mom_dst(60)	2,23607
mom_dst(61)	2,23607
mom_dst(62)	1,41421
mom_dst(63)	1
mom_dst(64)	2,23607
mom_dst(65)	0
mom_dst(66)	2,23607
mom_dst(67)	1
mom_dst(68)	1
mom_dst(69)	1
mom_dst(70)	1
mom_dst(71)	0
mom_dst(72)	0
mom_dst(73)	2,23607
mom_dst(74)	1
mom_dst(75)	1
mom_dst(76)	1
mom_dst(77)	1,41421
mom_dst(78)	1
mom_dst(79)	1
mom_dst(80)	1
mom_dst(81)	0
mom_dst(82)	1
mom_dst(83)	0
mom_dst(84)	1
mom_dst(85)	1
mom_dst(86)	0
mom_dst(87)	1,41421
mom_dst(88)	2,23607
mom_dst(89)	1,41421
mom_dst(90)	0
mom_dst(91)	1,41421
mom_dst(92)	1
mom_dst(93)	1
mom_dst(94)	1
mom_dst(95)	1
mom_dst(96)	1,41421
mom_dst(97)	2,23607
mom_dst(98)	5
mom_dst(99)	1,41421
mom_dst(100)	2
mom_dst(101)	2
mom_dst(102)	1
mom_dst(103)	1
mom_dst(104)	1
mom_dst(105)	1
mom_dst(106)	1
mom_dst(107)	0
mom_dst(108)	0
mom_dst(109)	1
mom_dst(110)	0
mom_dst(111)	0
mom_dst(112)	0
mom_dst(113)	0
mom_dst(114)	0
mom_dst(115)	1
mom_dst(116)	0
mom_dst(117)	0
mom_dst(118)	0
mom_dst(119)	0
mom_dst(120)	0
mom_dst(121)	1
mom_dst(122)	0
mom_dst(123)	0
mom_dst(124)	0
mom_dst(125)	0
mom_dst(126)	0
mom_dst(127)	0
mom_dst(128)	1
mom_dst(129)	1
mom_dst(130)	2
mom_dst(131)	3
mom_dst(132)	0
mom_dst(133)	0
mom_dst(134)	0
mom_dst(135)	1
mom_dst(136)	0
mom_dst(137)	1
mom_dst(138)	1
mom_dst(139)	1
mom_dst(140)	0
mom_dst(141)	1
mom_dst(142)	1,41421
mom_dst(143)	0
mom_dst(144)	1
mom_dst(145)	1
mom_dst(146)	1
mom_dst(147)	1
mom_dst(148)	2
mom_dst(149)	2,23607
mom_dst(150)	1
mom_dst(151)	4,12311
mom_dst(152)	2
mom_dst(153)	0
mom_dst(154)	0
mom_dst(155)	0
mom_dst(156)	0
mom_dst(157)	0
mom_dst(158)	1
mom_dst(159)	1
mom_dst(160)	1
mom_dst(161)	0
mom_dst(162)	0
mom_dst(163)	0
mom_dst(164)	0
mom_dst(165)	0
mom_dst(166)	0
mom_dst(167)	0
mom_dst(168)	0
mom_dst(169)	0
mom_dst(170)	0
mom_dst(171)	0
mom_dst(172)	1
mom_dst(173)	1
mom_dst(174)	1
mom_dst(175)	0
mom_dst(176)	1
mom_dst(177)	1
mom_dst(178)	0
mom_dst(179)	1
mom_dst(180)	1
mom_dst(181)	0
mom_dst(182)	0
mom_dst(183)	0
mom_dst(184)	1
mom_dst(185)	1
mom_dst(186)	0
mom_dst(187)	0
mom_dst(188)	0
mom_dst(189)	0
mom_dst(190)	0
mom_dst(191)	0
mom_dst(192)	1,41421
mom_dst(193)	0
mom_dst(194)	1
mom_dst(195)	0
mom_dst(196)	1
mom_dst(197)	1
mom_dst(198)	0
mom_dst(199)	1,41421
mom_dst(200)	0
mom_dst(201)	1
mom_dst(202)	1
mom_dst(203)	1
mom_dst(204)	1
mom_dst(205)	0
mom_dst(206)	0
mom_dst(207)	1
mom_dst(208)	0
mom_dst(209)	0
mom_dst(210)	0
mom_dst(211)	0
mom_dst(212)	1
mom_dst(213)	0
mom_dst(214)	0
mom_dst(215)	1,41421
mom_dst(216)	1,41421
mom_dst(217)	0
mom_dst(218)	1
mom_dst(219)	1
mom_dst(220)	1
mom_dst(221)	0
mom_dst(222)	1
mom_dst(223)	1
mom_dst(224)	0
mom_dst(225)	1
mom_dst(226)	0
mom_dst(227)	0
mom_dst(228)	0
mom_dst(229)	0
mom_dst(230)	0
mom_dst(231)	0
mom_dst(232)	0
mom_dst(233)	0
mom_dst(234)	1
mom_dst(235)	1
mom_dst(236)	1
mom_dst(237)	0
mom_dst(238)	0
mom_dst(239)	0
mom_dst(240)	1
mom_dst(241)	0
mom_dst(242)	0
mom_dst(243)	0
mom_dst(244)	0
mom_dst(245)	0
mom_dst(246)	1
mom_dst(247)	0
mom_dst(248)	1
mom_dst(249)	1
mom_dst(250)	0
mom_dst(251)	0
mom_dst(252)	0
mom_dst(253)	0
mom_dst(254)	0
mom_dst(255)	0
mom_dst(256)	0
mom_dst(257)	1
mom_dst(258)	0
mom_dst(259)	0
mom_dst(260)	1
mom_dst(261)	1
mom_dst(262)	0
mom_dst(263)	0
mom_dst(264)	1
mom_dst(265)	0
mom_dst(266)	0
mom_dst(267)	0
mom_dst(268)	1
mom_dst(269)	1
mom_dst(270)	1
mom_dst(271)	1
mom_dst(272)	1
mom_dst(273)	0
mom_dst(274)	0
mom_dst(275)	0
mom_dst(276)	1
mom_dst(277)	1
mom_dst(278)	0
mom_dst(279)	1
mom_dst(280)	1
mom_dst(281)	0
mom_dst(282)	1
mom_dst(283)	0
mom_dst(284)	0
mom_dst(285)	0
mom_dst(286)	0
mom_dst(287)	1
mom_dst(288)	1,41421
mom_dst(289)	1,41421
mom_dst(290)	0
mom_dst(291)	1
mom_dst(292)	0
mom_dst(293)	1
mom_dst(294)	0
mom_dst(295)	0
mom_dst(296)	1
mom_dst(297)	1
mom_dst(298)	0
mom_dst(299)	1
mom_dst(300)	0
mom_dst(301)	1
mom_dst(302)	0
mom_dst(303)	0
mom_dst(304)	0
mom_dst(305)	0
mom_dst(306)	0
mom_dst(307)	0
mom_dst(308)	0
mom_dst(309)	0
mom_dst(310)	0
mom_dst(311)	0
mom_dst(312)	0
mom_dst(313)	0
mom_dst(314)	0
mom_dst(315)	0
mom_dst(316)	0
mom_dst(317)	0
mom_dst(318)	1
mom_dst(319)	0
mom_dst(320)	0
mom_dst(321)	0
mom_dst(322)	1
mom_dst(323)	0
mom_dst(324)	0
mom_dst(325)	0
mom_dst(326)	0
mom_dst(327)	0
mom_dst(328)	1
mom_dst(329)	0
mom_dst(330)	0
mom_dst(331)	0
mom_dst(332)	1
mom_dst(333)	1
mom_dst(334)	1
mom_dst(335)	1
mom_dst(336)	1
mom_dst(337)	1
mom_dst(338)	1
mom_dst(339)	0
mom_dst(340)	1
mom_dst(341)	0
mom_dst(342)	0
mom_dst(343)	0
mom_dst(344)	1,41421
mom_dst(345)	1
mom_dst(346)	1
mom_dst(347)	0
mom_dst(348)	0
mom_dst(349)	0
mom_dst(350)	1
mom_dst(351)	0
mom_dst(352)	0
mom_dst(353)	0
mom_dst(354)	1
mom_dst(355)	0
mom_dst(356)	0
mom_dst(357)	0
mom_dst(358)	1
mom_dst(359)	1,41421
mom_dst(360)	1
mom_dst(361)	0
mom_dst(362)	1,41421
mom_dst(363)	0
mom_dst(364)	1
mom_dst(365)	0
mom_dst(366)	1
mom_dst(367)	0
mom_dst(368)	0
mom_dst(369)	0
mom_dst(370)	0
mom_dst(371)	0
mom_dst(372)	1
mom_dst(373)	0
mom_dst(374)	1
mom_dst(375)	1
mom_dst(376)	0
mom_dst(377)	0
mom_dst(378)	0
mom_dst(379)	0
mom_dst(380)	0
mom_dst(381)	0
mom_dst(382)	0
mom_dst(383)	0
mom_dst(384)	0
mom_dst(385)	0
mom_dst(386)	0
mom_dst(387)	0
mom_dst(388)	0
mom_dst(389)	0
mom_dst(390)	1
mom_dst(391)	0
mom_dst(392)	0
mom_dst(393)	0
mom_dst(394)	0
mom_dst(395)	0
mom_dst(396)	1
mom_dst(397)	0
mom_dst(398)	1
mom_dst(399)	0
mom_dst(400)	1
mom_dst(401)	0
mom_dst(402)	1,41421
mom_dst(403)	1
mom_dst(404)	0
mom_dst(405)	0
mom_dst(406)	0
mom_dst(407)	1
mom_dst(408)	0
mom_dst(409)	0
mom_dst(410)	1
mom_dst(411)	0
mom_dst(412)	0
mom_dst(413)	0
mom_dst(414)	0
mom_dst(415)	0
mom_dst(416)	1
mom_dst(417)	0
mom_dst(418)	1
mom_dst(419)	0
mom_dst(420)	1
mom_dst(421)	1
mom_dst(422)	0
mom_dst(423)	0
mom_dst(424)	0
mom_dst(425)	0
mom_dst(426)	1
mom_dst(427)	0
mom_dst(428)	0
mom_dst(429)	0
mom_dst(430)	1
mom_dst(431)	0
mom_dst(432)	0
mom_dst(433)	0
mom_dst(434)	0
mom_dst(435)	1
mom_dst(436)	0
mom_dst(437)	0
mom_dst(438)	0
mom_dst(439)	1
mom_dst(440)	1
mom_dst(441)	1
mom_dst(442)	0
mom_dst(443)	0
mom_dst(444)	0
mom_dst(445)	1,41421
mom_dst(446)	1
mom_dst(447)	1
mom_dst(448)	0
mom_dst(449)	1
mom_dst(450)	1
mom_dst(451)	0
mom_dst(452)	0
mom_dst(453)	0
mom_dst(454)	0
mom_dst(455)	0
mom_dst(456)	0
mom_dst(457)	0
mom_dst(458)	0
mom_dst(459)	0
mom_dst(460)	0
mom_dst(461)	0
mom_dst(462)	0
mom_dst(463)	0
mom_dst(464)	0
mom_dst(465)	0
mom_dst(466)	0
mom_dst(467)	0
mom_dst(468)	0
mom_dst(469)	0
mom_dst(470)	1
mom_dst(471)	0
mom_dst(472)	0
mom_dst(473)	1
mom_dst(474)	0
mom_dst(475)	0
mom_dst(476)	0
mom_dst(477)	0
mom_dst(478)	1
mom_dst(479)	3
mom_dst(480)	3
mom_dst(481)	1,41421
mom_dst(482)	1
mom_dst(483)	0
mom_dst(484)	0
mom_dst(485)	0
mom_dst(486)	1
mom_dst(487)	1
mom_dst(488)	1
mom_dst(489)	0
mom_dst(490)	1
mom_dst(491)	1
mom_dst(492)	0
mom_dst(493)	1
mom_dst(494)	0
mom_dst(495)	0
mom_dst(496)	0
mom_dst(497)	0
mom_dst(498)	0
mom_dst(499)	0
mom_dst(500)	0
mom_dst(501)	0
mom_dst(502)	0
mom_dst(503)	0
mom_dst(504)	1
mom_dst(505)	1
mom_dst(506)	0
mom_dst(507)	1
mom_dst(508)	0
mom_dst(509)	0
mom_dst(510)	0
mom_dst(511)	1
mom_dst(512)	0
mom_dst(513)	0
mom_dst(514)	1
mom_dst(515)	1
mom_dst(516)	1
mom_dst(517)	0
mom_dst(518)	0
mom_dst(519)	0
mom_dst(520)	1
mom_dst(521)	1
mom_dst(522)	0
mom_dst(523)	0
mom_dst(524)	0
mom_dst(525)	1
mom_dst(526)	0
mom_dst(527)	1
mom_dst(528)	1
mom_dst(529)	0
mom_dst(530)	0
mom_dst(531)	1,41421
mom_dst(532)	0
mom_dst(533)	0
mom_dst(534)	0
mom_dst(535)	1
mom_dst(536)	0
mom_dst(537)	0
mom_dst(538)	0
mom_dst(539)	0
mom_dst(540)	0
mom_dst(541)	0
mom_dst(542)	0
mom_dst(543)	0
mom_dst(544)	0
mom_dst(545)	1
mom_dst(546)	1
mom_dst(547)	0
mom_dst(548)	0
mom_dst(549)	0
mom_dst(550)	0
mom_dst(551)	0
mom_dst(552)	0
mom_dst(553)	0
mom_dst(554)	0
mom_dst(555)	0
mom_dst(556)	0
mom_dst(557)	0
mom_dst(558)	0
mom_dst(559)	0
mom_dst(560)	0
mom_dst(561)	0
mom_dst(562)	0
mom_dst(563)	0
mom_dst(564)	0
mom_dst(565)	1
mom_dst(566)	0
mom_dst(567)	0
mom_dst(568)	0
mom_dst(569)	0
mom_dst(570)	0
mom_dst(571)	1
mom_dst(572)	0
mom_dst(573)	1
mom_dst(574)	0
mom_dst(575)	1
mom_dst(576)	0
mom_dst(577)	1
